Listing ID,Property Type,Street #,Street Name,City,Sale Type,Sale Price,Price Per SqFt,Bedrooms,Full Bath,Half Bath,Property Sqft,Age,Lot SqFt,DOM,View?,Pool?,Sale Date,MLS,Commission,Commission Level,Median Household Income
IG22052104,TWNHS/A,981,Inn Keeper Lane    #A,Corona,STD,560000,446.57,3,2,1,1254,39,,1,Y,N,44687,CRMLSM,0.02,Medium,95268
CV22031929,SFR/A,16328,Starview ST  ,Moreno Valley,STD,560000,254.89,5,3,0,2197,33,7405,23,Y,N,44690,CRMLSM,0.02,Medium,73635
CV22034356,SFR/D,11754,Fernwood AVE  ,Fontana,STD,560000,340.01,4,2,1,1647,36,4000,29,Y,N,44690,CRMLSM,0.02,Medium,83468
IG22068408,SFR/D,7075,Idyllwild LN  ,Riverside,STD,560000,421.05,3,2,0,1330,46,6970,6,N,N,44692,CRMLSM,0.02,Medium,76755
IV21248935,SFR/D,1445,Starry Skies RD  ,Beaumont,STD,560000,216.89,4,3,0,2582,18,6098,90,N,N,44692,CRMLSM,0.02,Medium,92797
CV22036905,SFR/D,6267,Idyllwild CT  ,Rialto,STD,560000,352.2,3,2,0,1590,61,7700,2,Y,N,44694,CRMLSM,0.02,Medium,69934
EV22068529,SFR/D,37114,Meadow Brook WAY  ,Beaumont,STD,560000,245.61,3,2,1,2280,18,5227,16,Y,N,44694,CRMLSM,0.02,Medium,92797
TR22044935,SFR/D,7762,Newport CT  ,Fontana,STD,560000,472.97,3,2,0,1184,45,7992,22,Y,N,44697,CRMLSM,0.02,Medium,83468
IG22052778,SFR/D,11619,Capitol DR  ,Riverside,STD,560000,566.8,2,2,0,988,40,6970,9,Y,N,44697,CRMLSM,0.0225,Medium,76755
WS22076160,SFR/D,14866,Casa Loma DR  ,Moreno Valley,STD,560000,289.41,3,2,0,1935,34,6970,4,N,N,44697,CRMLSM,0.02,Medium,73635
IV22056914,SFR/D,4511,Wabash CT  ,Riverside,STD,560000,415.74,3,2,0,1347,34,7405,15,N,N,44698,CRMLSM,0.02,Medium,76755
TR22073754,SFR/D,3865,Bella Torre RD  ,Perris,STD,560000,202.53,4,3,1,2765,20,5227,2,Y,N,44700,CRMLSM,0.02,Medium,70910
EV22075408,SFR/D,11809,Oak Tree LN  ,Yucaipa,STD,560000,340.22,4,2,0,1646,25,8255,4,N,N,44701,CRMLSM,0.03,High,75456
EV22060917,SFR/D,25849,Flint Drive   ,Moreno Valley,STD,560000,326.34,4,2,1,1716,41,7841,9,Y,N,44701,CRMLSM,0.025,Medium,73635
TR22077206,SFR/D,22609,Southwalk ST  ,Moreno Valley,STD,560000,369.39,4,2,0,1516,30,6970,11,Y,Y,44701,CRMLSM,0.02,Medium,73635
OC22091292,SFR/D,6844,Emerald ST  ,Rancho Cucamonga,STD,560000,453.07,2,1,1,1236,52,8700,0,Y,N,44705,CRMLSM,0.02,Medium,97046
PW22074454,SFR/D,39685,Oak Cliff DR  ,Temecula,STD,560000,449.8,3,2,1,1245,35,6098,17,N,N,44705,CRMLSM,0.02,Medium,103546
TR21256420,SFR/D,3565,Whieldon DR  ,Perris,STD,560000,199.86,5,3,0,2802,18,5227,23,N,N,44706,CRMLSM,0.02,Medium,70910
SW22077509,SFR/D,41656,Zinfandel AVE  ,Temecula,STD,560000,425.21,3,1,1,1317,36,7841,14,N,N,44708,CRMLSM,0.0225,Medium,103546
EV22079506,SFR/D,35181,Forest LN  ,Yucaipa,STD,560000,334.73,2,2,1,1673,48,7200,8,Y,N,44709,CRMLSM,0.02,Medium,75456
IV22033025,SFR/D,532 S,Quince AVE  ,Bloomington,STD,560000,323.7,3,2,0,1730,34,9100,51,N,N,44713,CRMLSM,0.02,Medium,68628
SW22060562,SFR/D,32732,Castana DR  ,Temecula,STD,560000,418.22,3,2,0,1339,22,4792,0,Y,N,44714,CRMLSM,0.025,Medium,103546
CV22078770,SFR/D,880,Hurstland AVE  ,Beaumont,STD,560000,281.12,4,3,0,1992,22,7841,15,Y,Y,44715,CRMLSM,0.02,Medium,92797
EV22090294,SFR/D,10448,AGATE AVE  ,Mentone,STD,560000,283.11,4,3,0,1978,34,5000,7,Y,N,44715,CRMLSM,0.02,Medium,65949
CV22066297,SFR/D,106 N,10th AVE  ,Upland,STD,560000,500,3,2,0,1120,73,8540,15,N,N,44718,CRMLSM,0.02,Medium,82259
IG22086564,SFR/D,6631,School Circle DR  ,Riverside,STD,560000,446.57,3,1,0,1254,76,7841,6,N,N,44718,CRMLSM,0.02,Medium,76755
IV22016394,SFR/D,1437,Hollowell ST  ,Ontario,STD,560000,459.77,3,2,0,1218,62,7373,100,Y,N,44718,CRMLSM,0.02,Medium,71908
OC22093371,SFR/D,2244,4th ST  ,Riverside,STD,560000,389.7,3,2,0,1437,9,5227,20,N,N,44718,CRMLSM,0.025,Medium,76755
EV22078857,SFR/D,1140,Texas ST  ,Redlands,STD,560000,430.77,4,2,0,1300,7,7313,12,Y,N,44719,CRMLSM,0.0225,Medium,87184
SW22088300,SFR/D,122,Goldenrod AVE  ,Perris,STD,560000,265.78,4,2,1,2107,21,8712,10,Y,N,44720,CRMLSM,0.02,Medium,70910
IV22082973,SFR/D,22675,Climbing Rose DR  ,Moreno Valley,STD,560000,372.09,4,2,0,1505,38,7405,11,Y,N,44720,CRMLSM,0.02,Medium,73635
CV22089749,SFR/D,1538,Mountain View TRL  ,Beaumont,STD,560000,255.47,4,3,0,2192,18,6098,5,Y,N,44720,CRMLSM,0.02,Medium,92797
CV22071623,SFR/D,325 E,O ST  ,Colton,STD,560000,391.33,3,2,0,1431,4,7486,33,N,N,44722,CRMLSM,0.03,High,60874
SW22094808,SFR/D,1028,Madera ST  ,Perris,STD,560000,288.66,4,2,1,1940,7,9148,4,Y,N,44725,CRMLSM,0.02,Medium,70910
CV22077553,SFR/D,1356,Pumice LN  ,Beaumont,STD,560000,270.92,4,3,0,2067,4,8712,24,Y,N,44726,CRMLSM,0.02,Medium,92797
TR22067617,SFR/D,15755,Swan RD  ,Fontana,STD,560000,373.33,3,2,1,1500,25,3600,29,Y,N,44726,CRMLSM,0.02,Medium,83468
IV22046839,SFR/D,209,Cisneros CT  ,Colton,STD,560000,339.19,3,2,0,1651,11,9267,70,N,N,44727,CRMLSM,0.02,Medium,60874
IV22100963,SFR/D,15823,Cobra DR  ,Moreno Valley,STD,560000,277.78,3,2,1,2016,37,8276,3,N,Y,44727,CRMLSM,0.02,Medium,73635
IV22083048,SFR/D,1558,Bloomington Park   ,Beaumont,STD,560000,274.11,2,2,0,2043,14,6098,26,Y,N,44727,CRMLSM,0.02,Medium,92797
CV22083031,SFR/D,5632,Orchard ST  ,Montclair,"STD,TRUS",560000,509.09,2,1,0,1100,75,7200,4,Y,N,44729,CRMLSM,0.025,Medium,67483
IV22001269,SFR/D,21281,Pala Foxia PL  ,Moreno Valley,STD,560000,270.92,4,3,0,2067,34,6970,114,N,N,44729,CRMLSM,0.02,Medium,73635
TR22084011,SFR/D,2576 W,Calle Vista DR  ,Rialto,STD,560000,389.7,4,2,0,1437,33,6200,16,N,N,44729,CRMLSM,0.02,Medium,69934
OC22084433,SFR/D,13112,Shiperio LN  ,Beaumont,STD,560000,241.9,4,3,0,2315,10,10572,1,Y,N,44732,CRMLSM,0.02,Medium,92797
PW22008040,SFR/D,2770,Rippling Brook PL  ,Ontario,PRO,560000,277.92,4,3,0,2015,36,5000,6,N,N,44735,CRMLSM,0.02,Medium,71908
IV22096418,SFR/D,3656,Valley CT  ,San Bernardino,STD,560000,253.74,4,3,0,2207,31,11000,10,Y,N,44736,CRMLSM,0.02,Medium,55372
SW22084369,SFR/D,12013,Lasselle ST  ,Moreno Valley,STD,560000,358.51,3,2,0,1562,35,10019,6,Y,N,44736,CRMLSM,0.02,Medium,73635
IG22086296,CONDO/A,1531,Camelot DR  ,Corona,STD,560000,367.7,3,2,1,1523,47,,7,Y,N,44736,CRMLSM,0.025,Medium,95268
IV22091178,SFR/D,31025,Quarry ST  ,Mentone,STD,560000,307.02,3,2,0,1824,18,7201,6,Y,N,44740,CRMLSM,0.02,Medium,65949
EV22060956,SFR/D,3954,Barbury Palms WAY  ,Perris,STD,560000,213.82,5,3,0,2619,20,4792,40,Y,N,44740,CRMLSM,0.02,Medium,70910
HD22107207,SFR/D,9158,Kaiser AVE  ,Fontana,STD,560000,356.92,3,2,0,1569,60,8320,6,Y,N,44741,CRMLSM,0.02,Medium,83468
IV22074984,SFR/D,8207,Laurel AVE  ,Fontana,"STD,TRUS",560000,357.14,2,1,1,1568,103,17000,36,Y,Y,44742,CRMLSM,0.02,Medium,83468
SW22099861,SFR/D,1093 W,James ST  ,Rialto,STD,560000,460.91,3,2,0,1215,38,8000,6,Y,Y,44742,CRMLSM,0.03,High,69934
IV22097101,SFR/D,9486,Date ST  ,Fontana,STD,560000,400,3,2,0,1400,52,7242,2,N,N,44742,CRMLSM,0.02,Medium,83468
EV22077526,SFR/A,1427,Rollingwood ST  ,Beaumont,STD,560000,181.35,4,2,1,3088,17,6534,36,Y,N,44743,CRMLSM,0.02,Medium,92797
CV22103578,SFR/D,854,Gail AVE  ,Redlands,STD,560000,370.37,4,2,0,1512,45,7000,18,Y,N,44747,CRMLSM,0.03,High,87184
OC22115217,SFR/D,6855,Canoga PL  ,Riverside,STD,560000,486.11,3,2,0,1152,47,6098,14,N,N,44747,CRMLSM,0.02,Medium,76755
EV22109393,SFR/D,339 S,Buena Vista ST  ,Redlands,STD,560000,707.07,2,1,0,792,100,4428,12,Y,N,44747,CRMLSM,0.015,Low,87184
IV22082752,SFR/D,8153,Date ST  ,Fontana,REO,560000,472.57,4,2,0,1185,51,8925,17,N,N,44750,CRMLSM,0.025,Medium,83468
CV22090138,CONDO/A,7655,Haven AVE   #43,Rancho Cucamonga,STD,560000,402.88,3,2,1,1390,32,,29,Y,N,44753,CRMLSM,0.025,Medium,97046
IV22025725,SFR/D,2105,Lavender LN  ,Colton,STD,560000,289.86,3,2,1,1932,3,2376,104,N,N,44756,CRMLSM,0.02,Medium,60874
EV22101324,SFR/D,2328,Mesquite DR  ,San Bernardino,STD,560000,280,4,2,0,2000,62,12000,38,Y,Y,44757,CRMLSM,0.02,Medium,55372
OC22092082,SFR/D,3019,Mojave CT  ,Highland,"STD,TRUS",560000,255.01,4,3,0,2196,36,7245,45,Y,Y,44761,CRMLSM,0.025,Medium,69225
PW22095231,SFR/D,13142,Kelly ST  ,Beaumont,STD,560000,287.18,3,2,1,1950,17,7841,26,N,N,44762,CRMLSM,0.025,Medium,92797
IV22119887,SFR/D,23121,Yarborough DR  ,Moreno Valley,STD,560000,352.64,3,2,0,1588,40,9583,6,N,Y,44763,CRMLSM,0.02,Medium,73635
EV22136518,SFR/D,1909,Canyon RD  ,Redlands,"STD,TRUS",560000,215.8,4,3,0,2595,55,34500,6,Y,N,44764,CRMLSM,0.02,Medium,87184
IG22114587,SFR/D,17553,Pine AVE  ,Fontana,STD,560000,407.27,3,2,0,1375,53,8700,7,Y,N,44764,CRMLSM,0.025,Medium,83468
EV22102838,SFR/D,1322,Hunter DR  ,Redlands,STD,560000,454.55,3,2,0,1232,46,8235,32,Y,Y,44764,CRMLSM,0.02,Medium,87184
22166997,SFR,25825,VIA QUINTO ST  ,Moreno Valley,STD,560000,262.42,4,3,0,2134,33,7405,5,N,N,44764,CLAW,0.02,Medium,73635
IV22095870,SFR/A,25197,Alpha ST  ,Moreno Valley,STD,560000,339.81,3,2,0,1648,49,8276,21,N,Y,44769,CRMLSM,0.02,Medium,73635
IG22137522,SFR/D,9624,Catawba AVE  ,Fontana,STD,560000,357.6,3,2,0,1566,44,7200,0,N,N,44770,CRMLSM,0.02,Medium,83468
EV22145341,SFR/D,317,Elise DR  ,Redlands,STD,560000,414.81,3,2,0,1350,44,7259,6,Y,N,44774,CRMLSM,0.02,Medium,87184
220016231SD,SFR/D,27086,Winchester Creek Ave   ,Temecula,,560000,489.94,3,2,0,1143,37,6534,14,,N,44774,SAND,0.025,Medium,103546
22153283,SFR/D,14131,WOODLAND DR  ,Fontana,STD,560000,374.83,3,2,1,1494,38,4600,61,N,N,44775,CLAW,0.0225,Medium,83468
WS22119989,CONDO/A,8853,Bayberry DR  ,Rancho Cucamonga,STD,560000,454.55,3,2,1,1232,34,,26,Y,N,44777,CRMLSM,0.02,Medium,97046
IG22135842,SFR/D,17785,Haines ST  ,Perris,STD,560000,356.23,4,2,0,1572,44,50094,7,Y,N,44778,CRMLSM,0.02,Medium,70910
SW22108885,SFR/D,10975,Endicott DR  ,Riverside,STD,560000,345.89,4,2,0,1619,60,7405,31,N,N,44778,CRMLSM,0.02,Medium,76755
CV22108578,SFR/D,18260,Santa Fe AVE  ,San Bernardino,STD,560000,284.7,3,2,0,1967,24,15000,23,N,N,44782,CRMLSM,0.02,Medium,55372
IV22117468,SFR/A,671 S,Brierwood AVE  ,Rialto,STD,560000,437.5,3,2,0,1280,38,8400,11,Y,N,44784,CRMLSM,0.02,Medium,69934
AR22107716,SFR/D,11321,Norton AVE  ,Pomona,STD,560000,614.04,3,1,0,912,70,7810,39,N,N,44784,CRMLSM,0.02,Medium,67549
IV22149476,SFR/D,185 E,Home ST  ,Rialto,STD,560000,324.07,4,2,0,1728,67,8300,5,N,N,44785,CRMLSM,0.02,Medium,69934
IV22130364,SFR/D,1534,Glenview ST  ,San Bernardino,STD,560000,287.62,4,3,0,1947,32,8280,41,Y,N,44785,CRMLSM,0.02,Medium,55372
IG22142555,SFR/D,36079,Stableford CT  ,Beaumont,STD,560000,249.55,4,3,0,2244,10,5227,19,N,Y,44785,CRMLSM,0.0225,Medium,92797
PW22131208,SFR/D,739 E,E ST  ,Ontario,"STD,TRUS",560000,454.55,2,1,0,1232,96,8850,19,N,N,44788,CRMLSM,0.02,Medium,71908
EV22122681,SFR/D,1666 N,Kenwood AVE  ,San Bernardino,STD,560000,271.45,3,2,1,2063,64,14986,21,N,N,44790,CRMLSM,0.02,Medium,55372
IV22147562,SFR/A,4114,Nessel ST  ,Riverside,STD,560000,429.12,4,2,0,1305,68,6534,24,Y,N,44791,CRMLSM,0.02,Medium,76755
IG22107054,SFR/D,9139,Delano DR  ,Riverside,STD,560000,400,4,2,0,1400,47,6534,64,N,N,44795,CRMLSM,0.0225,Medium,76755
CV22128677,SFR/D,730 E,5th ST  ,Ontario,STD,560000,661.94,2,1,0,846,73,6748,34,N,N,44798,CRMLSM,0.02,Medium,71908
CV22139908,SFR/D,13199,Bandera DR  ,Corona,STD,560000,490.8,3,2,0,1141,24,8712,35,Y,N,44802,CRMLSM,0.02,Medium,95268
IV22115140,SFR/D,10482,Branigan WAY  ,Riverside,STD,560000,332.94,3,2,0,1682,58,7405,47,N,Y,44802,CRMLSM,0.025,Medium,76755
EV22139830,SFR/D,828,Campus AVE  ,Redlands,STD,560000,407.27,2,1,0,1375,92,8850,9,Y,Y,44803,CRMLSM,0.02,Medium,87184
EV22142417,SFR/D,22684,Arliss DR  ,Grand Terrace,STD,560000,292.12,4,2,1,1917,64,11025,3,Y,N,44805,CRMLSM,0.02,Medium,76791
IV22130521,SFR/D,1522 N,Boulder AVE  ,Ontario,PRO,560000,386.47,4,2,0,1449,62,9072,32,N,Y,44806,CRMLSM,0.02,Medium,71908
CV22164789,SFR/D,1042 W,La Deney DR  ,Ontario,"STD,TRUS",560000,313.2,3,2,0,1788,66,10125,0,Y,N,44810,CRMLSM,0.01,Low,71908
SW22129257,SFR/D,3960,Coral Haven CT  ,Perris,STD,560000,213.82,5,3,0,2619,20,7405,13,Y,N,44810,CRMLSM,0.025,Medium,70910
IG22153543,SFR/D,1085,Viscano CT  ,Perris,STD,560000,285.86,4,2,0,1959,8,7405,26,Y,N,44810,CRMLSM,0.02,Medium,70910
CV22168168,SFR/D,6147,Aubrey PL  ,San Bernardino,STD,560000,358.97,3,2,1,1560,37,7280,7,Y,Y,44813,CRMLSM,0.02,Medium,55372
CV22123755,SFR/D,5887,42nd ST  ,Riverside,STD,560000,470.19,3,2,0,1191,46,11326,40,Y,N,44819,CRMLSM,0.02,Medium,76755
V1-14103,SFR/D,4985,Manzanita ST  ,Montclair,STD,560000,400.57,2,2,1,1398,37,3713,7,N,N,44820,CRMLSF,0.02,Medium,67483
OC22171801,CONDO/A,2343 S,Via Veranda    #10,Ontario,STD,560000,360.36,3,2,1,1554,4,,9,N,N,44820,CRMLSM,0.02,Medium,71908
SW22130840,CONDO/A,40043,Cape Cod LN  ,Temecula,STD,560000,366.01,2,2,1,1530,16,,57,Y,N,44823,CRMLSM,0.025,Medium,103546
EV22167760,SFR/D,35443,Cabrini DR  ,Yucaipa,STD,560000,353.54,3,2,0,1584,41,19690,5,Y,Y,44824,CRMLSM,0.02,Medium,75456
EV22169572,SFR/D,26064,Peck ST  ,Moreno Valley,STD,560000,262.3,5,2,1,2135,20,4356,12,N,N,44825,CRMLSM,0.025,Medium,73635
IG22170630,SFR/D,11660,Doverwood DR  ,Riverside,STD,560000,431.77,3,2,0,1297,64,9583,14,Y,Y,44826,CRMLSM,0.025,Medium,76755
CV22167529,SFR/D,608,Balboa DR  ,Corona,STD,560000,304.18,4,2,0,1841,59,15246,30,Y,N,44827,CRMLSM,0.02,Medium,95268
EV22180699,SFR/D,611,Juniper CT  ,Redlands,STD,560000,383.3,3,2,0,1461,65,8712,13,Y,N,44830,CRMLSM,0.025,Medium,87184
ML81905154,SFR/D,3466,Castaic ST  ,Riverside,,560000,378.38,4,2,0,1480,35,6534,5,,,44831,MLSL,0.025,Medium,76755
SW22182747,SFR/D,3466,Castaic ST  ,Riverside,PRO,560000,378.38,4,2,0,1480,35,6534,5,Y,N,44831,CRMLSM,0.025,Medium,76755
TR22157611,SFR/D,1919,Kingsbury DR  ,Redlands,STD,560000,365.54,3,2,1,1532,36,7200,37,Y,Y,44832,CRMLSM,0.025,Medium,87184
SW22167346,SFR/D,16830,Lake Victoria DR  ,Moreno Valley,STD,560000,269.62,4,3,0,2077,32,7405,7,Y,N,44833,CRMLSM,0.02,Medium,73635
222004045,SFR/D,30935,Moss ST  ,Mentone,STD,560000,283.11,4,3,0,1978,36,5000,6,,N,44833,VCRDS,0.025,Medium,65949
IG22151711,SFR/A,1910 S,Main ST  ,Corona,STD,560000,437.5,3,1,1,1280,103,12632,0,N,N,44834,CRMLSM,0.02,Medium,95268
PW22175618,SFR/A,11324,Teak LN  ,Fontana,STD,560000,404.04,3,2,1,1386,36,4000,7,Y,N,44834,CRMLSM,0.025,Medium,83468
IG22164591,TWNHS/A,2030,Napoli CT   #102,Corona,STD,560000,404.33,3,2,1,1385,34,,25,Y,N,44837,CRMLSM,0.02,Medium,95268
SR22187969,SFR/D,3638,Shandin DR  ,San Bernardino,STD,560000,309.73,3,2,0,1808,23,8800,9,Y,N,44839,CRMLSM,0.03,High,55372
IG22152790,SFR/D,434,Whipporwill DR  ,Riverside,STD,560000,471.38,4,2,0,1188,35,21780,52,Y,N,44841,CRMLSM,0.02,Medium,76755
CV22164687,SFR/D,14478,Stuard DR  ,Moreno Valley,STD,560000,326.34,4,2,1,1716,42,16553,11,Y,Y,44845,CRMLSM,0.02,Medium,73635
IV22174398,SFR/D,484,Glenhill DR  ,Riverside,STD,560000,464.34,4,2,0,1206,64,7841,7,Y,N,44845,CRMLSM,0.02,Medium,76755
IV22184532,SFR/D,20041,Cold Canyon CT  ,Riverside,STD,560000,311.63,3,2,1,1797,4,2500,26,N,N,44845,CRMLSM,0.0175,Low,76755
TR22184804,SFR/D,12880,Pan Am BLVD  ,Moreno Valley,STD,560000,283.54,4,3,0,1975,34,5663,7,N,N,44847,CRMLSM,0.02,Medium,73635
OC22156362,SFR/A,407 W,Victoria ST  ,Rialto,STD,560000,326.53,3,2,0,1715,67,7700,45,N,Y,44855,CRMLSM,0.02,Medium,69934
CV22172760,SFR/D,486,Cimarron DR  ,Perris,STD,560000,251.46,4,2,1,2227,3,9148,33,Y,N,44858,CRMLSM,0.02,Medium,70910
IV22136079,SFR/A,1580,Mendocino WAY  ,Perris,STD,560000,198.44,4,4,0,2822,17,7841,91,Y,N,44858,CRMLSM,0.02,Medium,70910
SW22179206,SFR/D,27840,Greenwald AVE  ,Perris,STD,560000,373.33,3,2,1,1500,81,95396,22,Y,N,44859,CRMLSM,0.025,Medium,70910
SW22183325,SFR/D,8597,Camelia DR  ,Riverside,STD,560000,356.69,3,2,0,1570,64,6900,45,Y,N,44860,CRMLSM,0.02,Medium,76755
SW22208250,CONDO/A,45437,Calle Cirros   ,Temecula,STD,560000,352.42,3,3,0,1589,3,,3,Y,N,44860,CRMLSM,0.0225,Medium,103546
CV22160331,SFR/D,4431,Langston PL  ,Riverside,STD,560000,354.65,3,2,0,1579,63,10890,57,N,N,44865,CRMLSM,0.025,Medium,76755
CV22191372,SFR/D,22961,Springdale DR  ,Moreno Valley,STD,560000,270.14,4,3,0,2073,36,7841,20,Y,N,44865,CRMLSM,0.02,Medium,73635
EV22172586,SFR/D,1452,Plymouth Rock   ,Beaumont,"STD,TRUS",560000,200.57,3,3,0,2792,14,9148,73,Y,N,44866,CRMLSM,0.02,Medium,92797
EV22210886,SFR/D,10422,Agate AVE  ,Mentone,STD,560000,283.11,4,3,0,1978,34,5000,11,N,N,44869,CRMLSM,0.02,Medium,65949
IG22185642,SFR/D,13215,Hitching Rail CIR  ,Corona,PRO,560000,351.76,4,2,1,1592,33,6970,16,Y,N,44873,CRMLSM,0.0225,Medium,95268
OC22216246,SFR/D,1869,Flint CT  ,Riverside,"STD,TRUS",560000,309.05,3,2,1,1812,16,2178,7,N,N,44875,CRMLSM,0.02,Medium,76755
SW22207000,SFR/D,45698,Olympic WAY  ,Temecula,TRUS,560000,417.29,3,2,0,1342,37,8712,34,Y,N,44879,CRMLSM,0.02,Medium,103546
IV22214268,SFR/D,14230,Oakley DR  ,Riverside,TRUS,560000,278.05,3,2,1,2014,44,12632,21,Y,N,44880,CRMLSM,0.025,Medium,76755
AR22173312,SFR/D,1101,Lyndon DR  ,Colton,STD,560000,311.8,3,2,0,1796,68,9450,67,N,N,44880,CRMLSM,0.02,Medium,60874
IG22194972,SFR/D,10126,Seneca   ,Riverside,STD,560000,560,3,2,0,1000,44,9148,43,N,N,44880,CRMLSM,0.025,Medium,76755
IG21096012,SFR/D,7344,Goldboro LN  ,Riverside,STD,560000,374.33,4,2,0,1496,29,5227,110,N,N,44883,CRMLSM,0.02,Medium,76755
DW22215012,SFR/D,2743,6th ST  ,Rialto,STD,560000,466.67,4,2,0,1200,66,7828,6,N,Y,44886,CRMLSM,0.02,Medium,69934
CV22210925,SFR/D,17885,Athol ST  ,Fontana,STD,560000,359.67,4,2,0,1557,50,7210,40,Y,N,44886,CRMLSM,0.02,Medium,83468
CV22197862,SFR/D,6890,Wheeler CT  ,Fontana,STD,560000,395.76,4,2,1,1415,38,4900,17,Y,N,44886,CRMLSM,0.02,Medium,83468
CV22242083,DPLX/A,24819,Hemlock AVE  ,Moreno Valley,STD,560000,243.06,5,4,0,2304,43,7841,0,Y,N,44888,CRMLSM,0.02,Medium,73635
IV22175054,SFR/A,3397,Greenpark LN  ,Riverside,STD,560000,316.92,3,2,1,1767,11,3920,78,,N,44888,CRMLSM,0.02,Medium,76755
SW22207052,SFR/D,31586,Six Rivers CT  ,Temecula,STD,560000,310.59,3,2,1,1803,17,3049,38,Y,N,44895,CRMLSM,0.02,Medium,103546
PW22210582,SFR/D,23059,Sienna LN  ,Moreno Valley,STD,560000,279.86,4,2,1,2001,11,7405,23,N,N,44896,CRMLSM,0.02,Medium,73635
SW22232374,SFR/D,32063,Corte Bonilio   ,Temecula,STD,560000,273.3,4,2,0,2049,28,6534,3,Y,N,44900,CRMLSM,0.02,Medium,103546
EV22225577,SFR/D,1522,Bloomington   ,Beaumont,STD,560000,281.97,2,2,0,1986,13,6098,6,Y,N,44902,CRMLSM,0.0225,Medium,92797
IV22185392,SFR/D,17355,Filbert ST  ,Fontana,STD,560000,270.14,3,2,0,2073,63,9230,67,N,N,44904,CRMLSM,0.0175,Low,83468
PW22204166,SFR/D,5765,Via Escalante   ,Riverside,STD,560000,344.83,4,2,0,1624,43,34412,56,Y,N,44908,CRMLSM,0.02,Medium,76755
IV22132032,SFR/D,16388,Applegate DR  ,Fontana,STD,560000,299.15,4,3,0,1872,28,3600,91,Y,N,44909,CRMLSM,0.02,Medium,83468
IV22231693,SFR/D,5828,Quiroz DR  ,Riverside,STD,560000,356.46,3,2,0,1571,40,9148,33,Y,N,44916,CRMLSM,0.02,Medium,76755
IG22197936,SFR/D,8849,Buttercup CT  ,Corona,STD,560000,335.13,2,2,0,1671,17,4792,76,Y,N,44917,CRMLSM,0.025,Medium,95268
OC22212837,SFR/D,4531,Granada AVE  ,Riverside,STD,560000,326.53,2,2,0,1715,76,10019,51,N,N,44918,CRMLSM,0.02,Medium,76755
SR22183804,SFR/D,15575,Willow DR  ,Fontana,STD,560000,400.57,3,2,1,1398,34,3600,89,Y,N,44918,CRMLSM,0.025,Medium,83468
IV22231813,SFR/D,5715,Sycamore AVE  ,Rialto,"STD,TRUS",560000,246.15,4,2,0,2275,48,12272,23,Y,N,44923,CRMLSM,0.02,Medium,69934
CV22247907,SFR/D,4909,Luther ST  ,Riverside,STD,560000,501.34,3,2,0,1117,73,6970,5,N,N,44929,CRMLSM,0.02,Medium,76755
IV22234530,SFR/A,10235,Tanforan DR  ,Riverside,STD,560000,421.05,3,2,0,1330,49,5227,13,Y,N,44938,CRMLSM,0.025,Medium,76755
SW22194595,CONDO/A,29118,Portland CT  ,Temecula,STD,560000,355.1,3,2,1,1577,17,,111,Y,N,44944,CRMLSM,0.02,Medium,103546
CV22239679,SFR/D,11423,Plane Tree RD  ,Fontana,STD,560000,325.58,3,2,1,1720,25,4000,53,Y,N,44946,CRMLSM,0.0225,Medium,83468
IV23000774,SFR/D,24550,Lowe DR  ,Corona,STD,560000,335.13,2,2,0,1671,20,4356,4,Y,N,44949,CRMLSM,0.025,Medium,95268
IV22185460,SFR/D,177,Alabaster   ,Perris,STD,560000,207.95,4,2,1,2693,19,12197,35,Y,N,44950,CRMLSM,0.02,Medium,70910
SW22242694,SFR/A,27503,Acorn DR  ,Corona,STD,560000,490.8,3,2,0,1141,24,8276,12,Y,N,44963,CRMLSM,0.02,Medium,95268
CV23002245,SFR/D,13661,Kings Canyon CT  ,Fontana,STD,560000,327.1,4,2,1,1712,35,4800,14,Y,N,44966,CRMLSM,0.025,Medium,83468
IG22176906,CONDO/D,444 N,Placer Privado   ,Ontario,STD,560000,294.74,3,2,1,1900,18,,137,N,N,44967,CRMLSM,0.02,Medium,71908
CV22223641,SFR/D,17394,Grevillea ST  ,Fontana,STD,560000,430.11,3,2,0,1302,64,16800,87,N,N,44974,CRMLSM,0.025,Medium,83468
SW22260413,SFR/D,44809,Camino Alamosa   ,Temecula,STD,560000,395.76,3,2,0,1415,30,6970,11,Y,N,44974,CRMLSM,0.025,Medium,103546
CV23013114,SFR/D,17413,Orchid DR  ,Fontana,STD,560000,370.37,4,2,0,1512,60,9000,2,Y,Y,44979,CRMLSM,0.02,Medium,83468
IV23007076,SFR/D,11314,Encinas DR  ,Riverside,PRO,560000,468.62,3,2,0,1195,40,8712,6,Y,N,44979,CRMLSM,0.0225,Medium,76755
23234677,SFR,661 W,6th ST  ,Ontario,STD,560000,495.14,3,1,0,1131,71,7656,5,Y,N,44980,CLAW,0.025,Medium,71908
CV22249061,SFR/D,5820,Avenue Juan Bautista   ,Riverside,STD,560000,297.56,4,2,0,1882,56,26572,65,Y,N,44981,CRMLSM,0.03,High,76755
HD22257273,CONDO/D,42603,Indigo PL  ,Temecula,STD,560000,358.06,3,2,1,1564,4,,36,N,N,44986,CRMLSM,0.025,Medium,103546
